neo_id,name,discovery_date,potentially_hazardous
152964,152964 (2000 GP82),1995-04-23,0
152978,152978 (2000 GJ147),2000-04-13,1
153002,153002 (2000 JG5),2000-05-02,1
153195,153195 (2000 WB1),2000-11-16,0
153201,153201 (2000 WO107),2000-11-29,1
153219,153219 (2000 YM29),2000-12-24,0
153220,153220 (2000 YN29),1997-06-08,1
153243,153243 (2001 AU47),2001-01-15,0
153249,153249 (2001 BW15),1989-08-28,0
153267,153267 (2001 CB32),1994-01-16,0
153271,153271 (2001 CL42),2001-02-15,0
153306,153306 (2001 JL1),1993-06-13,0
153311,153311 (2001 MG1),1989-07-01,1
153315,153315 (2001 NH6),2001-07-10,0
153349,153349 (2001 PJ9),2001-08-05,0
153415,153415 (2001 QP153),1996-08-14,0
153460,153460 (2001 RN),2001-09-07,0
153591,153591 (2001 SN263),1990-09-25,1
153792,153792 (2001 VH75),2001-11-12,0
153814,153814 (2001 WN5),1996-02-10,1
153842,153842 (2001 XT30),2000-05-05,0
153951,153951 (2002 AC3),2001-12-23,0
153953,153953 (2002 AD9),1975-05-10,0
153957,153957 (2002 AB29),2002-01-13,0
153958,153958 (2002 AM31),1983-05-07,1
154007,154007 (2002 BY),1985-04-15,0
154019,154019 (2002 CZ9),2002-01-10,1
154020,154020 (2002 CA10),2001-05-24,0
154029,154029 (2002 CY46),2002-02-11,0
154035,154035 (2002 CV59),2002-02-12,0
154144,154144 (2002 FA5),2002-03-20,0
154229,154229 (2002 JN97),2000-05-03,0
154244,154244 (2002 KL6),1995-09-28,0
154268,154268 (2002 RM129),2002-08-16,0
154269,154269 (2002 SM),2002-09-13,1
154275,154275 (2002 SR41),2002-09-30,1
154276,154276 (2002 SY50),2002-08-25,1
154278,154278 (2002 TB9),1991-05-16,0
154300,154300 (2002 UO),2001-12-20,0
154302,154302 (2002 UQ3),2002-10-05,1
154330,154330 (2002 VX94),1986-11-27,1
154347,154347 (2002 XK4),1998-02-22,0
154453,154453 (2003 CJ11),2003-02-03,0
154555,154555 (2003 HA),2003-03-07,0
154589,154589 (2003 MX2),2001-01-05,0
154590,154590 (2003 MA3),1998-01-29,1
154631,154631 (2003 WO25),2001-10-13,0
154652,154652 (2004 EP20),2004-03-15,0
154656,154656 (2004 FE3),2004-03-16,0
154658,154658 (2004 FA18),1996-04-15,0
154715,154715 (2004 LB6),2002-12-31,0
154807,154807 (2004 PP97),1977-08-21,0
154988,154988 (2004 XN35),1998-01-26,0
154991,154991 Vinciguerra (2005 BX26),1987-05-30,0
154993,154993 (2005 EA94),2002-06-01,0
155110,155110 (2005 TB),1984-11-24,0
155140,155140 (2005 UD),1982-11-06,0
155334,155334 (2006 DZ169),1983-10-08,0
155336,155336 (2006 GA1),1999-07-14,0
155338,155338 (2006 MZ1),2002-06-16,1
155340,155340 (2006 SK198),2001-12-16,0
155341,155341 (2006 SA218),1980-01-17,0
159399,159399 (1998 UL1),1998-09-28,0
159402,159402 (1999 AP10),1999-01-15,0
159454,159454 (2000 DJ8),2000-02-26,0
159459,159459 (2000 KB),2000-05-22,0
159467,159467 (2000 QK25),2000-08-02,0
159495,159495 (2000 UV16),1989-06-28,0
159504,159504 (2000 WO67),2000-11-27,1
159518,159518 (2001 FF7),2001-03-19,0
159533,159533 (2001 HH31),1997-11-06,0
159555,159555 (2001 SJ276),2001-09-27,0
159560,159560 (2001 TO103),2001-09-15,0
159608,159608 (2002 AC2),2002-01-06,0
159609,159609 (2002 AQ3),2002-01-08,0
159635,159635 (2002 CZ46),2002-02-11,0
159677,159677 (2002 HQ11),2001-11-12,0
159686,159686 (2002 LB6),1997-06-02,0
159699,159699 (2002 PQ142),2002-08-11,0
159856,159856 (2004 JW6),1982-09-24,0
159857,159857 (2004 LJ1),1995-02-03,1
159923,159923 (2004 YJ32),1997-01-15,0
159928,159928 (2005 CV69),1988-03-20,0
159929,159929 (2005 UK),1976-03-30,0
161989,161989 Cacus (1978 CA),1978-02-08,1
161995,161995 (1983 LB),1983-06-13,0
161998,161998 (1988 PA),1988-05-22,0
161999,161999 (1989 RC),1989-08-09,0
162000,162000 (1990 OS),1990-07-21,1
162004,162004 (1991 VE),1954-11-24,0
162011,162011 Konnohmaru (1994 AB1),1993-12-22,0
162015,162015 (1994 TF2),1994-10-05,0
162038,162038 (1996 DH),1996-02-18,0
162039,162039 (1996 JG),1996-05-08,1
162058,162058 (1997 AE12),1992-07-28,0
162063,162063 (1997 EH29),1997-03-07,0
162080,162080 (1998 DG16),1981-03-02,0
162082,162082 (1998 HL1),1998-04-18,1
162116,162116 (1998 SA15),1998-09-21,1
162117,162117 (1998 SD15),1998-09-23,0
162120,162120 (1998 SH36),1998-09-26,1
162142,162142 (1998 VR),1998-11-10,0
162149,162149 (1998 YQ11),1998-12-07,0
162157,162157 (1999 CV8),1999-02-11,0
162161,162161 (1999 DK3),1999-02-18,0
162162,162162 (1999 DB7),1999-02-27,1
162168,162168 (1999 GT6),1999-04-15,0
162173,162173 Ryugu (1999 JU3),1986-04-14,1
162181,162181 (1999 LF6),1979-12-20,0
162183,162183 (1999 NB5),1999-07-13,1
162186,162186 (1999 OP3),1990-07-24,0
162195,162195 (1999 RK45),1999-09-13,0
162196,162196 (1999 RL45),1999-09-14,0
162210,162210 (1999 SM5),1999-09-28,0
162214,162214 (1999 TC10),1999-10-08,0
162215,162215 (1999 TL12),1998-10-29,0
162269,162269 (1999 VO6),1993-08-21,0
162273,162273 (1999 VL12),1993-10-20,0
162361,162361 (2000 AF6),1991-01-15,1
162385,162385 (2000 BM19),2000-01-31,0
162416,162416 (2000 EH26),2000-03-04,1
162421,162421 (2000 ET70),1977-02-18,1
162422,162422 (2000 EV70),2000-03-08,1
162433,162433 (2000 FK10),2000-03-26,0
162452,162452 (2000 HO14),1983-05-08,0
162463,162463 (2000 JH5),2000-04-16,0
162470,162470 (2000 KX43),2000-05-29,0
162472,162472 (2000 LL),2000-06-01,0
162474,162474 (2000 LB16),2000-06-07,1
162483,162483 (2000 PJ5),2000-08-04,0
162510,162510 (2000 QW69),2000-08-28,1
162566,162566 (2000 RJ34),2000-09-01,0
162567,162567 (2000 RW37),2000-09-03,1
162581,162581 (2000 SA10),1986-02-14,0
162635,162635 (2000 SS164),2000-09-27,0
162679,162679 (2000 TK1),1996-10-16,0
162687,162687 (2000 UH1),2000-10-18,1
162694,162694 (2000 UH11),2000-09-27,0
162695,162695 (2000 UL11),2000-10-25,1
162698,162698 (2000 UN30),2000-10-29,0
162723,162723 (2000 VM2),1993-10-23,0
162740,162740 (2000 WF6),2000-11-16,0
162741,162741 (2000 WG6),1993-12-08,0
162781,162781 (2000 XL44),1991-01-19,0
162783,162783 (2000 YJ11),2000-12-19,1
162825,162825 (2001 BO61),2000-12-03,1
162854,162854 (2001 DE47),2001-02-16,0
162873,162873 (2001 FB7),2001-03-18,0
162882,162882 (2001 FD58),2000-04-12,1
162900,162900 (2001 HG31),2001-02-22,0
162903,162903 (2001 JV2),2001-05-15,0
162911,162911 (2001 LL5),2001-06-06,0
162913,162913 (2001 MT18),1990-11-12,0
162922,162922 (2001 OY13),2001-07-19,1
162926,162926 (2001 OB36),2001-07-24,0
162979,162979 (2001 RA12),2001-02-17,1
162980,162980 (2001 RR17),1976-11-16,0
162998,162998 (2001 SK162),1993-10-09,1
163000,163000 (2001 SW169),1997-12-25,0
163001,163001 (2001 SE170),2001-09-20,0
163014,163014 (2001 UA5),1990-03-19,1
163015,163015 (2001 UX16),2001-10-13,0
163023,163023 (2001 XU1),2001-11-23,0
163026,163026 (2001 XR30),2001-12-11,1
163051,163051 (2001 YJ4),1978-02-05,1
163067,163067 (2002 AP3),2002-01-06,1
163070,163070 (2002 AO7),2002-01-08,0
163081,163081 (2002 AG29),1985-12-15,0
163132,163132 (2002 CU11),2002-02-07,1
163191,163191 (2002 EQ9),2002-01-12,0
163243,163243 (2002 FB3),2002-03-18,1
163249,163249 (2002 GT),2002-04-03,1
163250,163250 (2002 GH1),1989-05-03,0
163252,163252 (2002 GD11),1999-08-17,0
163295,163295 (2002 HW),2002-04-16,0
163335,163335 (2002 LJ),2002-06-01,0
163348,163348 (2002 NN4),2002-07-02,1
163364,163364 (2002 OD20),2001-11-22,1
163373,163373 (2002 PZ39),1995-10-23,1
163412,163412 (2002 RV25),1994-10-24,0
163454,163454 (2002 RN129),2002-09-11,0
163667,163667 (2002 WC1),1998-12-21,0
163679,163679 (2002 XG84),2002-06-18,0
163683,163683 (2002 YP2),2002-12-28,1
163691,163691 (2003 BB43),1988-06-21,0
163692,163692 (2003 CY18),2003-02-09,0
163693,163693 Atira (2003 CP20),2003-02-12,0
163694,163694 (2003 DP13),1986-05-09,0
163696,163696 (2003 EB50),2003-03-10,0
163697,163697 (2003 EF54),2003-03-12,1
163732,163732 (2003 KP2),1953-07-10,0
163758,163758 (2003 OS13),2003-07-29,0
163760,163760 (2003 OR14),1983-10-26,0
163818,163818 (2003 RX7),2003-09-06,1
163899,163899 (2003 SD220),2000-01-06,1
163902,163902 (2003 SW222),2003-09-30,0
164120,164120 (2003 YK),2001-10-13,0
164121,164121 (2003 YT1),1982-11-19,1
164184,164184 (2004 BF68),2004-01-27,0
164201,164201 (2004 EC),2004-03-10,0
164202,164202 (2004 EW),2004-03-13,1
164206,164206 (2004 FN18),1954-10-05,0
164207,164207 Cardea (2004 GU9),2001-05-11,1
164211,164211 (2004 JA27),2004-05-15,1
164214,164214 (2004 LZ11),2001-08-20,0
164215,164215 Doloreshill (2004 MF6),2001-10-20,0
164216,164216 (2004 OT11),2004-07-27,1
164217,164217 (2004 PT42),2000-02-08,0
164221,164221 (2004 QE20),2002-06-05,0
164222,164222 (2004 RN9),2001-09-11,0
164294,164294 (2004 XZ130),2004-12-13,0
164341,164341 (2005 CO),2003-04-29,0
164342,164342 (2005 CP),2003-01-14,0
164400,164400 (2005 GN59),1978-08-24,1
168044,168044 (2005 SG),2005-09-21,0
168318,168318 (1989 DA),1989-02-27,1
168378,168378 (1997 ET30),1988-09-14,0
168791,168791 (2000 SQ43),1979-06-16,0
169352,169352 (2001 UY16),2001-10-23,0
169675,169675 (2002 JM97),1975-05-18,0
170013,170013 (2002 UO3),2002-10-10,0
170086,170086 (2002 XR14),2002-12-05,1
170502,170502 (2003 WM7),2003-11-18,0
170891,170891 (2004 TY16),2001-09-09,0
170903,170903 (2004 WS2),2002-10-28,1
171486,171486 (1996 MO),1996-06-23,0
171576,171576 (1999 VP11),1999-11-07,1
171819,171819 (2001 FZ6),2001-03-15,0
171839,171839 (2001 JM1),2001-05-12,1
172034,172034 (2001 WR1),1953-02-14,0
172678,172678 (2003 YM137),2003-12-21,1
172718,172718 (2004 BD85),2001-12-15,0
172722,172722 (2004 BV102),2004-01-31,0
172974,172974 (2005 YW55),2002-06-04,0
173232,173232 (1998 XC9),1998-12-12,0
173561,173561 (2000 YV137),2000-12-01,1
173664,173664 (2001 JU2),2001-05-15,0
173689,173689 (2001 PK9),2001-08-10,0
174050,174050 (2002 CC19),1986-02-07,0
174806,174806 (2003 XL),2003-11-21,0
174881,174881 (2004 BU58),2000-12-30,0
175114,175114 (2004 QQ),1997-12-28,0
175189,175189 (2005 EC224),2002-02-05,0
175706,175706 (1996 FG3),1985-12-17,1
175729,175729 (1998 BB10),1998-01-25,1
175921,175921 (2000 DM1),2000-02-16,0
177016,177016 (2003 BM47),2003-01-28,0
177049,177049 (2003 EE16),2002-05-17,1
177255,177255 (2003 WC25),1989-10-06,0
177614,177614 (2004 HK33),2001-03-12,1
177651,177651 (2004 XM14),1997-12-26,0
178601,178601 (2000 CG59),1987-10-18,0
178871,178871 (2001 MA8),1979-07-21,0
179806,179806 (2002 TD66),2002-10-05,1
180186,180186 (2003 QZ30),1984-08-23,1
183548,183548 (2003 HU42),2003-04-29,0
184266,184266 (2004 VW14),2004-11-03,1
184990,184990 (2006 KE89),1994-06-06,0
185702,185702 (1998 HK3),1998-04-20,0
185716,185716 (1998 SF35),1998-09-24,0
185851,185851 (2000 DP107),2000-02-29,1
185853,185853 (2000 ER70),2000-03-04,0
186822,186822 (2004 FE31),2002-04-04,0
186823,186823 (2004 FN32),2000-04-06,0
186844,186844 (2004 GA1),2000-04-12,1
187026,187026 (2005 EK70),2005-03-08,0
187040,187040 (2005 JS108),2002-12-07,1
188174,188174 (2002 JC),1991-05-16,0
188452,188452 (2004 HE62),1975-06-08,0
189008,189008 (1996 FR3),1993-04-26,0
189011,189011 Ogmios (1997 NJ6),1997-07-11,0
189040,189040 (2000 MU1),2000-06-24,1
189058,189058 (2000 UT16),1996-11-19,0
189062,189062 (2000 VA45),2000-11-02,0
189173,189173 (2002 XY4),2002-12-05,0
189263,189263 (2005 CA),1978-01-06,0
189552,189552 (2000 RL77),2000-09-06,0
189630,189630 (2001 LE6),1997-06-09,0
189700,189700 (2001 TA45),2001-09-25,0
189865,189865 (2003 NC),2003-07-01,1
189973,189973 (2003 XE11),2003-12-13,0
190119,190119 (2004 VA64),2004-11-10,0
190135,190135 (2005 QE30),2002-08-17,0
190161,190161 (2005 TJ174),1968-08-23,0
190166,190166 (2005 UP156),2002-11-24,0
190208,190208 (2006 AQ),2006-01-02,0
190491,190491 (2000 FJ10),2000-03-25,0
190758,190758 (2001 QH96),1994-09-10,0
190788,190788 (2001 RT17),2001-09-07,0
191094,191094 (2002 EA3),2002-02-21,0
192559,192559 (1998 VO),1998-11-10,1
192563,192563 (1998 WZ6),1998-11-23,1
192642,192642 (1999 RD32),1995-01-02,0
193178,193178 (2000 PK5),2000-08-04,0
194006,194006 (2001 SG10),2001-02-20,1
194126,194126 (2001 SG276),2001-09-26,0
194268,194268 (2001 UY4),2001-10-16,1
194386,194386 (2001 VG5),1987-10-02,0
196068,196068 (2002 TW55),2002-10-02,1
196256,196256 (2003 EH1),2003-03-06,0
196625,196625 (2003 RM10),1998-09-19,1
197588,197588 (2004 HE12),2000-09-21,1
198752,198752 (2005 EA60),1997-02-03,0
198856,198856 (2005 LR3),2005-06-04,0
199003,199003 (2005 WJ56),2005-11-29,1
199145,199145 (2005 YY128),2005-11-30,1
199801,199801 (2007 AE12),1995-05-29,1
200754,200754 (2001 WA25),2001-11-27,0
200840,200840 (2001 XN254),1994-12-08,1
202411,202411 (2005 RC),1979-12-28,0
202435,202435 (2005 XH8),2005-12-01,0
202683,202683 (2006 US216),2005-11-06,1
203015,203015 (1999 YF3),1999-12-19,0
203217,203217 (2001 FX9),2000-12-04,0
203471,203471 (2002 AU4),1994-01-07,0
204131,204131 (2003 YL),2002-03-06,0
204232,204232 (2004 DG2),2002-01-06,0
205378,205378 (2001 BJ16),2001-01-01,0
205388,205388 (2001 DV8),2001-02-17,0
205744,205744 (2002 BK25),1995-02-04,0
206359,206359 (2003 QM47),2003-08-23,0
206378,206378 (2003 RB),2002-02-13,1
206910,206910 (2004 NL8),2001-05-24,1
207398,207398 (2006 AS2),2003-08-23,1
207945,207945 (1991 JW),1955-04-16,1
207970,207970 (1996 BZ3),1982-11-13,0
208023,208023 (1999 AQ10),1999-01-14,1
208115,208115 (2000 CT101),2000-02-04,1
208565,208565 (2002 CT11),2002-02-06,0
208617,208617 (2002 EB3),2002-02-20,0
209215,209215 (2003 WP25),2002-10-25,0
209924,209924 (2005 WS55),2002-07-26,0
210012,210012 (2006 KT1),2005-03-12,0
211871,211871 (2004 HO),1999-03-20,0
211914,211914 (2004 RM251),1987-09-29,0
212359,212359 (2006 EV52),2002-02-07,0
212546,212546 (2006 SV19),2003-12-21,1
213053,213053 (1998 WT30),1998-11-17,0
213869,213869 (2003 SG170),2003-09-20,0
214088,214088 (2004 JN13),1975-12-05,0
214869,214869 (2007 PA8),2002-07-13,1
215167,215167 (2000 EL26),2000-03-05,0
215188,215188 (2000 NM),2000-07-02,0
215442,215442 (2002 MQ3),2002-06-30,0
215588,215588 (2003 HF2),2002-05-10,1
215757,215757 (2004 FU64),1999-04-17,0
216115,216115 (2006 SU19),2006-09-18,1
216258,216258 (2006 WH1),2006-10-23,1
216523,216523 (2001 HY7),2001-04-15,1
216689,216689 (2004 HM1),1995-09-20,0
216707,216707 (2004 XP164),2003-06-28,0
216985,216985 (2000 QK130),2000-08-09,1
217013,217013 (2001 AA50),2001-01-04,0
217390,217390 (2005 CW25),2005-02-05,0
217430,217430 (2005 SN25),2001-10-26,1
217628,217628 Lugh (1990 HA),1960-09-24,1
217796,217796 (2000 TO64),2000-10-07,0
217807,217807 (2000 XK44),1975-07-16,0
217837,217837 (2001 LC),2001-06-01,0
218017,218017 (2001 XV266),2001-12-09,0
218863,218863 (2006 WO127),2002-08-16,0
219021,219021 (1991 LH),1991-06-14,0
219071,219071 (1997 US9),1997-10-19,0
219527,219527 (2001 QK142),1997-11-06,0
220124,220124 (2002 TE66),2002-10-05,0
220839,220839 (2004 VA),2003-07-27,1
220909,220909 (2005 EO1),2001-08-27,0
221455,221455 (2006 BC10),2006-01-23,1
221787,221787 (2007 VZ30),2000-02-27,0
221980,221980 (1996 EO),1996-03-15,1
222008,222008 (1998 QQ63),1987-10-20,0
222073,222073 (1999 HY1),1999-04-20,0
222165,222165 (2000 AX93),1999-12-10,0
222869,222869 (2002 FB6),2002-03-21,0
223456,223456 (2003 UB10),2001-09-26,0
224926,224926 (2007 DA41),2002-11-04,0
225312,225312 (1996 XB27),1996-12-12,0
225416,225416 (1999 YC),1999-11-27,0
225586,225586 (2000 WS67),2000-11-27,0
225900,225900 (2002 AF3),2001-12-23,0
226198,226198 (2002 UN3),1994-03-09,0
226219,226219 (2002 VT85),1988-09-17,0
226514,226514 (2003 UX34),1996-09-17,1
226554,226554 (2003 WR21),1990-10-24,1
228368,228368 (2000 WK10),2000-11-19,1
228502,228502 (2001 TE2),2000-12-24,0
228587,228587 (2002 AP7),2001-12-12,0
229007,229007 (2003 XF11),2003-12-13,0
229672,229672 (2006 WR1),2006-10-22,0
230089,230089 (2000 WP148),1997-12-24,0
230111,230111 (2001 BE10),2001-01-18,1
230118,230118 (2001 DB3),2001-02-16,0
230420,230420 (2002 PP6),2002-07-10,0
230549,230549 (2003 BH),2003-01-18,1
230599,230599 (2003 FJ1),2003-03-24,0
230979,230979 (2005 AT42),2004-12-20,0
231134,231134 (2005 TU45),2000-09-19,0
231792,231792 (2000 DH8),1995-02-26,0
231937,231937 (2001 FO32),2001-03-23,1
232368,232368 (2003 AZ2),2002-12-06,0
232382,232382 (2003 BT47),2003-01-31,0
232691,232691 (2004 AR1),2004-01-13,1
234061,234061 (1999 HE1),1999-04-18,0
234145,234145 (2000 EW70),2000-03-09,1
234341,234341 (2001 FZ57),1991-04-18,0
235086,235086 (2003 HW11),2003-04-03,0
235700,235700 (2004 TR13),2004-10-10,0
235756,235756 (2004 VC),1992-10-22,1
236716,236716 (2007 FV42),1991-09-05,0
237442,237442 (1999 TA10),1999-10-05,0
237551,237551 (2000 WQ19),2000-04-12,0
237805,237805 (2002 CF26),1998-02-24,0
238063,238063 (2003 EG),1996-03-17,0
238456,238456 (2004 RK),1986-10-02,0
239849,239849 (1999 VO11),1999-11-07,0
240320,240320 (2003 HS42),1998-09-22,0
241370,241370 (2008 LW8),1997-11-26,0
241596,241596 (1998 XM2),1952-08-20,0
241662,241662 (2000 KO44),2000-05-30,0
242147,242147 (2003 BH84),2003-01-25,0
242187,242187 (2003 KR18),1985-09-08,0
242191,242191 (2003 NZ6),2003-07-09,0
242211,242211 (2003 QB90),2003-08-26,0
242216,242216 (2003 RN10),2003-09-13,1
242450,242450 (2004 QY2),2004-08-20,1
242643,242643 (2005 NZ6),2005-07-03,1
242708,242708 (2005 UK1),2005-10-24,1
243025,243025 (2006 UM216),1954-01-31,0
243147,243147 (2007 TX18),1991-04-13,0
243298,243298 (2008 EN82),2000-03-06,0
243566,243566 (1995 SA),1991-03-07,1
244670,244670 (2003 KN18),2003-05-28,0
244977,244977 (2004 BE68),2004-01-27,1
246138,246138 (2007 OG3),1975-10-29,0
247156,247156 (2000 YH29),2000-12-23,0
247360,247360 (2001 XU),2001-12-07,1
247517,247517 (2002 QY6),2002-08-16,0
248083,248083 (2004 QU24),1993-04-18,0
248590,248590 (2006 CS),1996-06-20,0
248818,248818 (2006 SZ217),1997-08-03,0
248926,248926 (2006 WZ2),1998-03-20,0
249595,249595 (1997 GH28),1993-10-09,0
249615,249615 (1999 TB5),1999-10-02,0
249816,249816 (2001 FD90),2001-03-19,0
249886,249886 (2001 RY11),1992-08-03,0
250162,250162 (2002 TY57),2002-08-04,0
250458,250458 (2004 BO41),2004-01-19,0
250577,250577 (2005 AC),2004-12-15,0
250614,250614 (2005 GG),2005-04-01,0
250620,250620 (2005 GE59),2005-01-18,1
250680,250680 (2005 QC5),1978-09-24,1
250697,250697 (2005 QY151),2000-09-26,0
250706,250706 (2005 RR6),2005-09-04,1
251346,251346 (2007 SJ),1990-10-14,1
251722,251722 (1997 US2),1997-10-23,1
251732,251732 (1998 HG49),1998-04-27,0
252091,252091 (2000 UP30),2000-10-30,0
252373,252373 (2001 SA270),2001-09-26,0
252399,252399 (2001 TX44),2001-09-19,1
252558,252558 (2001 WT1),2001-11-15,0
252793,252793 (2002 FW5),2002-03-20,0
253062,253062 (2002 TC70),2002-10-02,0
253106,253106 (2002 UR3),2002-10-29,0
253586,253586 (2003 TX7),2003-10-14,0
253841,253841 (2003 YG118),2003-12-17,1
254417,254417 (2004 VV),2004-11-03,0
254419,254419 (2004 VT60),2001-11-12,0
255071,255071 (2005 UH6),2002-10-26,1
255501,255501 (2006 BG),2006-01-20,0
256004,256004 (2006 UP),2002-11-14,0
256412,256412 (2007 BT2),1993-10-09,0
256670,256670 (2007 XT58),1991-04-08,0
257744,257744 (2000 AD205),2000-01-08,0
257838,257838 (2000 JQ66),1984-03-29,0
258325,258325 (2001 VB2),2001-11-07,0
259221,259221 (2003 BA21),2002-02-06,0
259802,259802 (2004 BJ86),2004-01-29,0
260141,260141 (2004 QT24),1998-08-30,1
260277,260277 (2004 TR12),2004-10-07,0
261938,261938 (2006 OB5),2002-05-07,0
262623,262623 (2006 WY2),2006-11-17,0
263976,263976 (2009 KD5),1950-05-19,1
264308,264308 (1999 NA5),1999-06-22,0
264357,264357 (2000 AZ93),2000-01-07,1
264993,264993 (2003 DX10),2003-02-26,1
265032,265032 (2003 OU),2003-07-20,0
265187,265187 (2003 YS117),2003-12-27,0
265196,265196 (2004 BW58),2004-01-19,1
265482,265482 (2005 EE),2004-05-14,1
265661,265661 (2005 UB),2005-10-21,0
265962,265962 (2006 CG),2002-05-19,0
267131,267131 (2000 EK26),2000-03-04,1
267136,267136 (2000 EF104),2000-03-11,0
267221,267221 (2001 AD2),2001-01-02,1
267223,267223 (2001 DQ8),2001-02-16,0
267270,267270 (2001 RP17),1994-03-16,0
267337,267337 (2001 VK5),2001-11-11,1
267494,267494 (2002 JB9),2002-04-21,1
267720,267720 (2003 CA),2003-01-28,1
267729,267729 (2003 FC5),2002-08-16,1
267759,267759 (2003 MC7),1953-04-13,0
267940,267940 (2004 EM20),2004-02-19,0
269690,269690 (1996 RG3),1996-09-11,1
271480,271480 (2004 FX31),1990-06-22,0
274138,274138 (2008 FU6),2003-01-14,0
274855,274855 (2009 RB4),1990-07-27,0
275545,275545 (1998 UN1),1998-10-19,0
275558,275558 (1999 RH33),1985-02-28,0
275611,275611 (1999 XX262),1974-06-17,0
275677,275677 (2000 RS11),2000-09-02,1
275714,275714 (2000 YH4),2000-12-19,0
275792,275792 (2001 QH142),2001-08-22,0
275974,275974 (2001 XD),2001-12-02,0
275975,275975 (2001 XF1),2001-12-07,0
275976,275976 (2001 XV10),2001-11-11,0
276033,276033 (2002 AJ129),2002-01-15,1
276049,276049 (2002 CE26),2001-12-26,0
276111,276111 (2002 GM9),1997-05-01,0
276392,276392 (2002 XH4),2002-12-03,0
276397,276397 (2002 XA40),1995-10-15,0
276409,276409 (2002 YN2),2002-12-27,0
276468,276468 (2003 HQ32),2003-04-29,0
276660,276660 (2003 WB25),2003-11-05,0
276703,276703 (2004 BL11),2004-01-18,0
276732,276732 (2004 EV9),2003-06-24,0
276770,276770 (2004 HC),2004-04-16,0
276786,276786 (2004 KD1),2002-12-06,0
276891,276891 (2004 RH340),2004-09-15,0
277039,277039 (2005 CF41),2005-02-09,0
277127,277127 (2005 GW119),2001-05-24,0
277142,277142 (2005 LG8),2005-06-07,0
277279,277279 (2005 SA71),2005-09-30,0
277473,277473 (2005 WD1),2004-04-17,0
277475,277475 (2005 WK4),2005-11-27,1
277570,277570 (2005 YP180),2005-12-30,1
277616,277616 (2006 BN6),2002-09-27,0
277617,277617 (2006 BT7),2006-01-22,0
277810,277810 (2006 FV35),1995-04-01,0
277830,277830 (2006 HR29),2006-04-24,0
277958,277958 (2006 SP134),2003-09-26,0
278327,278327 (2007 HA59),2003-05-11,0
278381,278381 (2007 MR),2007-06-18,0
279744,279744 (1998 KM3),1998-05-24,1
279816,279816 (2000 JE5),2000-05-01,1
280136,280136 (2002 OM4),2002-07-17,0
280244,280244 Ati (2002 WP11),2002-11-24,0
280491,280491 (2004 MO7),2004-06-16,0
281070,281070 (2006 OY10),2006-07-21,0
281365,281365 (2008 CM116),2000-03-03,0
281375,281375 (2008 JV19),2008-05-08,1
283457,283457 (2001 MQ3),1951-11-05,0
283460,283460 (2001 PD1),2001-08-04,0
283729,283729 (2002 UX),2002-06-09,0
284114,284114 (2005 TZ51),2003-01-14,0
284422,284422 (2006 YD),2006-12-16,0
285110,285110 (1995 MA1),1953-12-06,0
285179,285179 (1996 TY11),1996-10-15,0
285263,285263 (1998 QE2),1998-08-19,1
285331,285331 (1999 FN53),1999-03-31,0
285339,285339 (1999 JR6),1999-05-10,0
285540,285540 (2000 GU127),2000-04-07,0
285567,285567 (2000 OM),1999-10-16,0
285571,285571 (2000 PQ9),2000-08-09,0
285625,285625 (2000 RD34),2000-09-01,0
285638,285638 (2000 SO10),2000-09-23,0
285818,285818 (2001 BZ39),2000-12-22,0
285838,285838 (2001 FA1),2001-03-17,0
285944,285944 (2001 RZ11),2001-09-10,0
285990,285990 (2001 SK9),2001-09-17,0
286079,286079 (2001 TW1),2001-10-09,0
286080,286080 (2001 TX1),2001-10-10,1
288592,288592 (2004 JW20),2004-05-15,0
288807,288807 (2004 RW164),2002-09-04,0
288914,288914 (2004 SX),2004-09-10,0
289227,289227 (2004 XY60),2004-12-14,0
289315,289315 (2005 AN26),2004-06-15,1
290772,290772 (2005 VC),2005-11-01,1
292165,292165 (2006 SC6),2002-09-17,0
292220,292220 (2006 SU49),2001-10-19,1
293054,293054 (2006 WP127),2002-12-03,0
293726,293726 (2007 RQ17),2007-09-09,0
294739,294739 (2008 CM),2008-02-02,1
296318,296318 (2009 EN2),2009-03-03,0
297274,297274 (1996 SK),1996-09-13,1
297300,297300 (1998 SC15),1998-09-23,1
297418,297418 (2000 SP43),2000-09-25,1
299582,299582 (2006 GQ2),2006-04-06,0
301011,301011 (2008 JO),2008-05-02,0
301844,301844 (1990 UA),1990-10-16,1
302010,302010 (2000 SH8),2000-09-21,0
302156,302156 (2001 SF286),2001-09-27,0
302169,302169 (2001 TD45),2001-10-14,1
