spkid,data_arc,condition_code
20378160,5877,0
20378358,6421,0
20378526,6709,0
20378610,6450,0
20378842,5246,0
20380128,10015,0
20380160,17060,0
20380188,8218,0
20380205,8312,0
20380321,10197,0
20380359,13280,0
20380455,7596,0
20380476,11314,0
20380524,7814,0
20380636,6621,0
20380818,6646,0
20380929,6861,0
20380981,7115,0
20381181,6651,0
20381564,6155,0
20381677,6234,0
20381906,9158,0
20381989,5083,0
20382395,13985,0
20382406,10968,0
20382459,8396,0
20382503,8570,0
20382625,8295,0
20382745,8060,0
20382758,7882,0
20382825,7517,0
20382875,6868,0
20383610,5651,0
20385186,13614,0
20385252,5301,0
20385268,8906,0
20385343,8334,0
20385402,8504,0
20385423,8145,0
20385497,8109,0
20385580,15716,0
20385605,7583,0
20385843,7248,0
20386259,6599,0
20386281,5894,0
20386298,7416,0
20386454,5486,0
20386504,8469,0
20386720,25405,0
20386847,8886,0
20387505,9106,0
20387648,7160,0
20387668,4189,0
20387717,8416,0
20387733,8101,0
20387746,8250,0
20387793,8114,0
20387816,7351,0
20387871,6545,0
20388185,7265,0
20388188,6312,0
20388189,8768,0
20388468,10306,0
20388567,10825,0
20388798,6608,0
20388838,7499,0
20388945,6389,0
20389694,2940,0
20390522,10094,0
20390536,9354,1
20390725,8067,0
20390929,7655,1
20391033,7452,0
20391151,3237,0
20391211,8152,0
20391275,6714,0
20391449,6679,0
20391451,6452,0
20391508,4632,0
20392211,9253,0
20392476,6190,0
20392704,8002,0
20393359,9692,0
20393569,8359,0
20393908,7157,0
20394130,6245,0
20394155,4259,0
20394392,6955,0
20394783,6244,0
20395143,5569,0
20395207,5329,0
20395289,5334,0
20396593,8430,0
20396730,8118,0
20396793,8082,0
20396794,7644,0
20397237,7055,0
20397326,26311,0
20397471,8389,0
20397474,6152,0
20397847,7441,0
20398188,7726,0
20399307,12160,0
20399308,10884,0
20399325,9540,0
20399433,4832,0
20399446,7809,0
20399457,7318,0
20399611,7824,0
20399774,7916,0
20401856,7702,0
20401857,8780,0
20401885,7728,0
20401925,7698,0
20401954,7675,0
20401998,8065,0
20402267,8452,0
20403039,8441,0
20403247,6110,0
20403775,8040,0
20404108,11800,0
20405189,8471,0
20405212,8039,0
20405427,7383,0
20405562,7991,0
20405762,7082,0
20406213,5894,0
20406952,5930,0
20407324,1499,0
20407338,8286,0
20407653,16622,0
20407656,8614,0
20408751,13422,0
20408752,11986,0
20408792,7263,0
20408869,8366,0
20408980,8499,0
20408982,8395,1
20409204,7441,0
20409256,4798,0
20409266,7336,0
20409342,7434,0
20409836,6126,0
20409934,6428,0
20410088,5893,0
20410195,6202,0
20410622,7748,0
20410627,4419,0
20410649,6259,0
20410650,7180,0
20410777,5523,0
20410778,5674,0
20410832,4814,0
20411165,4577,0
20411201,5680,0
20411280,7319,0
20411611,11776,0
20411655,10742,0
20412976,13938,0
20412977,12804,0
20412983,9557,0
20412995,8613,0
20413002,9684,0
20413021,7799,0
20413038,18193,0
20413091,8404,0
20413123,8256,0
20413192,8371,0
20413216,9067,0
20413260,8028,0
20413421,7396,0
20413563,7031,0
20413577,7279,0
20413820,6502,0
20413989,6955,0
20414286,5168,0
20414287,4671,0
20414429,10573,0
20414532,5597,0
20414586,7919,0
20414746,5055,0
20414772,6584,0
20414800,5545,0
20414903,15721,0
20414960,4326,0
20414990,3503,0
20415027,5263,0
20415029,12734,0
20415267,8253,0
20415710,5867,0
20415711,9811,0
20415713,9491,0
20415715,10667,0
20415745,11169,0
20415746,15571,0
20415949,8073,0
20415986,4872,0
20415987,7318,0
20416002,8388,0
20416032,6467,0
20416071,8297,0
20416151,7392,0
20416186,7734,0
20416195,7514,0
20416217,7130,0
20416224,8293,0
20416231,8178,0
20416283,5071,0
20416567,9667,0
20416584,5850,0
20416591,7587,0
20416675,3681,0
20416680,7505,0
20416694,7708,0
20416801,6877,0
20416804,6827,0
20416851,8054,0
20417167,7355,0
20417201,6750,0
20417210,6605,0
20417211,7281,0
20417217,6598,0
20417264,8425,0
20417419,6181,0
20417581,6806,0
20417612,8068,1
20417634,2956,0
20417655,5929,0
20417816,9147,0
20417871,13202,0
20417874,2989,0
20417949,6315,0
20418094,6639,0
20418135,7681,0
20418198,6566,0
20418233,5994,0
20418265,5816,0
20418416,5688,0
20418797,7318,0
20418846,5732,0
20418849,5526,0
20418896,5747,0
20418900,6073,0
20418929,7471,0
20419022,5605,0
20419464,6661,0
20419472,8428,0
20419624,4472,0
20419829,4397,0
20419880,4561,0
20419922,5765,0
20420048,5126,0
20420187,5896,0
20420210,4742,0
20420262,5146,0
20420286,3073,0
20420302,10186,0
20420591,9151,0
20420738,2290,0
20422637,10719,0
20422638,11704,0
20422659,9582,0
20422686,9513,0
20422699,8630,0
20422787,10101,0
20422977,7590,0
20423022,8118,0
20423100,5490,0
20423210,7536,0
20423321,7288,0
20423709,6850,0
20423747,7267,0
20424089,6128,0
20424392,5459,0
20424482,9065,0
20424532,5695,0
20424965,5828,0
20424969,3298,1
20425047,8443,0
20425250,2352,0
20425450,7284,0
20425713,5379,0
20425755,8449,0
20426071,4342,1
20426082,11133,0
20427499,5728,0
20427621,8056,0
20427643,6985,0
20427684,8079,0
20427778,7342,0
20428086,7118,0
20428209,7077,0
20428223,6297,0
20428681,8606,0
20428694,6118,0
20429073,6719,0
20429094,4788,0
20429382,8093,0
20429389,4652,0
20429584,4401,0
20429733,4568,0
20429736,5843,0
20429746,4564,0
20430439,9028,0
20430440,9362,0
20430544,8397,0
20430552,8263,0
20430802,5636,0
20430804,6985,0
20431107,6881,0
20431394,8824,0
20431698,7955,0
20431760,6241,0
20431775,8230,0
20431776,9685,0
20432226,8752,1
20432509,5536,0
20432655,5418,0
20433303,659,2
20433939,7276,0
20433953,10332,0
20433960,9322,0
20433992,9164,0
20434007,8474,0
20434051,8841,0
20434053,7321,0
20434096,7734,0
20434154,8444,0
20434188,7709,0
20434196,8212,0
20434313,7691,0
20434326,6227,1
20434344,7680,0
20434500,7368,0
20434632,7427,0
20434633,7338,0
20434677,7332,0
20434734,7280,0
20434740,7226,0
20434751,6760,0
20434786,8470,0
20435058,6210,0
20435138,7917,0
20435159,6414,0
20435302,10047,0
20435404,4756,0
20435441,7702,0
20435548,6394,0
20435730,6692,0
20436030,5892,0
20436035,4331,0
20436037,5409,0
20436094,2029,1
20436116,5318,0
20436324,8414,0
20436325,7311,0
20436329,1983,0
20436568,8033,0
20436654,8442,0
20436671,6195,0
20436724,4878,0
20436761,5150,0
20436763,9040,0
20436764,8448,0
20436771,2604,0
20436774,4854,0
20436775,3037,0
20437316,4202,0
20437841,7735,0
20437844,9519,0
20437846,9641,0
20437879,8503,0
20437905,4930,0
20437908,8543,0
20437965,4596,0
20437994,8809,0
20438017,7745,0
20438105,6655,0
20438107,7358,0
20438116,7374,0
20438317,7205,0
20438429,6642,0
20438430,7017,0
20438452,7991,0
20438661,5882,0
20438897,8634,0
20438902,5894,0
20438908,3868,0
20438955,4306,0
20438990,5439,0
20439313,4142,0
20439437,4350,0
20439854,9679,0
20439877,9525,0
20439889,10894,0
20439898,8676,0
20439908,8592,0
20440012,5826,0
20440212,8039,0
20441058,6196,0
20441103,13515,0
20441304,6590,0
20441641,6297,0
20441823,5794,0
20441825,5755,0
20441952,5877,0
20441987,5134,0
20442037,5606,0
20442177,4640,0
20442243,4571,0
20442523,4771,0
20442559,4883,0
20442605,8855,0
20442609,7578,0
20442742,5430,0
20443103,2722,0
20443104,959,1
20443806,8769,0
20443837,9156,0
20443880,7717,0
20443923,8507,0
20443972,7112,0
20444004,8011,0
20444185,7354,0
20444193,5379,0
20444584,4050,0
20444627,15803,0
20444628,6670,0
20444935,5801,0
20445025,5163,0
20445267,5481,0
20445305,5519,0
20445775,4676,0
20445830,1330,0
20445974,4284,0
20446789,10239,0
20446791,9920,0
20446804,9373,0
20446826,8582,0
20446833,5742,0
20446862,8426,0
20446924,12123,0
20446935,8458,0
20446938,8255,0
20446955,7149,0
20446963,7703,2
20447221,7354,0
20447655,6412,0
20447755,6422,0
20447795,6744,1
20447903,6212,0
20447977,2830,1
20448003,6622,0
20448628,5120,0
20448721,1725,0
20448724,5432,0
20448818,7526,0
20448972,8781,0
20449074,8271,0
20449089,4657,0
20449107,7823,0
20450142,7343,0
20450143,8650,0
20450159,8562,0
20450160,8333,0
20450185,7696,0
20450203,8286,0
20450237,7342,0
20450238,7992,0
20450259,6257,0
20450263,8089,0
20450270,6158,0
20450293,7156,0
20450300,7659,0
20450648,6665,0
20450649,6994,0
20450779,6451,0
20450894,25825,0
20451003,5945,0
20451124,6141,0
20451157,5849,0
20451217,8776,0
20451297,5492,1
20451370,4782,0
20451397,5100,0
20452302,9062,0
20452307,10270,0
20452313,8946,0
20452314,9140,0
20452334,8039,0
20452376,7730,0
20452389,8103,0
20452397,6542,0
20452421,6297,0
20452474,7647,0
20452561,6298,0
20452639,7295,0
20452807,5607,0
20453100,5693,0
20453309,5856,0
20453563,5431,0
20453687,5780,0
20453707,5580,0
20453729,5838,0
20453778,4661,0
20454078,7415,0
20454094,2411,0
20454100,4071,0
20454101,8381,0
20454177,5079,0
20454266,5757,0
20455146,11999,0
20455148,10629,0
20455157,8857,0
20455176,9237,0
20455184,9055,0
20455185,9413,0
20455192,9321,0
20455193,9323,0
20455199,8958,0
20455213,8944,0
20455299,7965,0
20455322,7888,0
20455407,7173,0
20455415,8323,0
20455426,5899,0
20455432,7857,0
20455550,7962,0
20455554,5740,0
20455588,6847,0
20455591,6754,0
20455594,7746,0
20455659,4784,0
20455687,5342,0
20455736,7407,0
20455795,6978,0
20455956,4407,0
20456051,7349,0
20456301,6643,0
20456536,6037,0
20456537,5828,0
20456618,4284,1
20456651,8467,0
20456863,6617,0
20456898,6313,0
20456938,6385,0
20456946,6018,0
20456973,8798,0
20457059,7319,0
20457212,6513,0
20457260,14707,0
20457647,6169,0
20457662,5152,0
20457663,12905,0
20457768,8564,0
20457912,6968,0
20458062,5866,0
20458116,2852,1
20458122,9499,0
20458135,5596,0
20458198,5290,0
20458368,5602,0
20458375,7554,0
20458418,5492,0
20458436,4981,0
20458452,8002,0
20458723,3786,0
20458732,4668,0
20458745,6059,0
20458964,3000,0
20459046,16539,1
20459119,3944,0
20459200,7777,0
20459386,5071,0
20459451,8524,0
20459458,9825,0
20459462,6885,0
20459683,4295,0
20459872,1415,0
20461353,6113,0
20461365,8573,0
20461397,8952,0
20461501,8227,0
20461852,3721,0
20461912,5019,0
20462041,5066,0
20462238,2945,1
20462329,4295,0
20462550,4455,0
20462559,5320,0
20462736,5912,0
20462775,5829,0
20462959,5394,0
20463216,7731,0
20463257,8354,1
20463282,4405,0
20463360,3413,0
20463380,5292,0
20463387,4406,0
20463664,12494,0
20464639,7555,0
20464797,6374,0
20464798,7280,0
20464885,11317,0
20465098,7087,0
20465166,8954,0
20465402,6243,0
20465616,5195,0
20465617,7813,0
20465633,6528,0
20465749,5829,0
20465824,3824,0
20465826,2348,0
20465853,2034,1
20465892,5147,0
20466053,4867,0
20466130,3070,0
20466191,4795,0
20466507,759,1
20466508,6393,0
20467309,10615,0
20467317,7110,0
20467335,6438,0
20467336,7698,0
20467347,4948,0
20467351,7676,0
20467352,7967,0
20467372,4360,0
20467460,6903,0
20467475,7123,0
20467527,6550,0
20467609,6626,0
20467835,3487,0
20467917,5171,0
20467963,4580,0
20468004,4766,0
20468005,4353,0
20468117,2278,0
20468446,6823,0
20468448,8264,0
20468452,4773,0
20468462,7824,0
20468468,7673,0
20468481,6432,0
20468540,6942,0
20468541,6527,0
20468583,6832,0
20468681,7637,0
20468684,8211,0
20468727,4392,0
20468730,5750,0
20468738,6369,0
20468741,5289,0
20468813,4955,0
20468837,4898,0
20468909,1483,1
20468910,7971,0
20469219,7604,0
20469356,8808,0
20469373,5538,0
20469445,8065,0
20469494,8268,0
20469513,4968,0
20469634,7496,0
20469722,4220,0
20469727,7294,0
20469737,7331,0
20469896,6802,0
20469929,9115,0
20470004,6778,0
20470310,4156,0
20470510,5834,0
20470585,3043,0
20470594,7656,0
20470678,5910,0
20470864,6240,0
20470909,6230,0
20470951,5120,0
20470975,7533,0
20471034,7537,0
20471083,5883,0
20471108,4403,0
20471240,5748,0
20471241,5421,0
20471323,3884,0
20471487,4302,0
20471926,3765,0
20471956,4397,0
20471984,1020,2
20472263,2903,1
20474158,13913,0
20474163,9504,0
20474179,9113,0
20474223,7666,0
20474231,8944,0
20474238,5534,0
20474425,8417,0
20474451,4941,0
20474474,8395,0
20474532,8099,0
20474549,6082,0
20474554,8142,0
20474574,7802,0
20474585,6607,0
20474611,7655,0
20474613,7386,0
20474674,5728,0
20474706,7400,0
20475016,4033,0
20475354,7495,0
20475462,9361,0
20475534,4401,0
20475665,5713,0
20475950,6140,0
20475967,6369,0
20476093,5439,0
20476187,7332,0
20476438,6057,0
20476601,2893,0
20476904,5746,0
20477051,9106,0
20477162,4368,0
20477248,9117,0
20477327,5376,0
20477465,8409,0
20477490,5217,0
20477491,3681,0
20477492,5305,0
20477519,7818,0
20477524,5851,0
20477588,4167,0
20477719,4382,0
20477762,5577,0
20477885,6609,0
20478574,4849,0
20478784,3146,0
20479325,5242,0
20479345,8328,0
20480004,5098,0
20480808,10594,0
20480817,9235,0
20480820,9074,0
20480822,9888,0
20480823,9794,0
20480824,9727,0
20480854,5898,0
20480856,8510,0
20480858,8976,0
20480883,8762,0
20480885,8411,0
20480922,5502,0
20480927,7821,0
20480934,8369,0
20480936,7437,0
20480984,4900,0
20481025,5500,0
20481027,6878,0
20481032,14127,0
20481052,7033,0
20481127,4069,1
20481327,6994,0
20481381,3820,0
20481394,5146,0
20481442,7331,0
20481457,6469,0
20481482,5409,0
20481532,7499,0
20481542,4838,0
20481543,6776,0
20481775,5386,0
20481790,5960,0
20481817,5537,0
20481904,5875,0
20481918,6104,0
20481965,8304,0
20481984,10500,0
20481985,14647,0
20481989,5278,0
20482049,5277,0
20482054,8084,0
20482055,5300,0
20482111,5661,0
20482228,5105,0
20482234,3186,1
20482244,6599,0
20482250,4236,0
20482344,9088,0
20482391,3772,0
20482467,4633,0
20482488,1500,0
20482505,4728,0
20482533,4803,0
20482562,3987,0
20482566,4201,0
20482650,2382,0
20482718,6627,0
20482766,4251,0
20482796,5522,0
20482798,8771,0
20483408,9476,0
20483422,8395,0
20483423,8337,0
20483432,7004,0
20483453,8007,0
20483459,7489,0
20483468,7633,0
20483471,7655,0
20483472,8587,0
20483504,7749,0
20483506,8457,0
20483508,7728,0
20483509,7640,0
20483531,6524,0
20483547,7785,0
20483560,7673,0
20483563,7733,0
20483566,8117,0
20483656,7312,0
20483662,6756,0
20483856,6880,0
20483878,6406,0
20483989,4035,0
20484199,6976,0
20484402,6490,0
20484403,6609,0
20484462,5459,0
20484506,6569,0
20484517,11649,0
20484725,6011,0
20484757,6035,0
20484795,5928,0
20484850,4186,0
20484976,5159,0
20485051,5168,0
20485110,5274,0
20485652,3879,0
20485823,4294,0
20485882,5117,0
20486001,4628,0
20486607,15274,0
20486692,6508,0
20486739,5898,0
20487577,861,1
20487580,8442,0
20487583,2437,1
20488450,11659,0
20488453,10641,0
20488461,10241,0
20488465,7967,0
20488474,9102,0
20488486,9185,0
20488490,7707,0
20488494,8952,0
20488509,8420,0
20488515,5836,0
20488579,7881,0
20488580,7530,0
20488615,8404,0
20488636,8003,0
20488640,6411,0
20488645,7568,0
20488693,9205,0
20488698,7403,0
20488789,7681,0
20488803,6988,0
20489203,5409,0
20489235,6528,0
20489337,3916,0
20489453,6575,0
20489486,5021,0
20489885,6528,0
20489900,6231,0
20490354,7581,0
20490581,7013,0
20490636,5705,0
20490684,7301,0
20490791,6223,0
20491007,9221,0
20491424,4761,0
20491565,7713,0
20491567,4706,0
20491842,8019,0
20492143,12972,0
20492478,3980,0
20494658,8954,0
20494689,6592,0
20494690,6230,0
20494696,4630,0
20494697,6362,0
20494706,8378,0
20494710,8787,0
20494713,6952,0
20494880,6128,0
20494975,5935,0
20494999,8046,0
20495021,2434,1
20495102,8015,0
20495168,7159,0
20495187,4399,0
20495222,4470,0
20495278,7875,0
20495316,3107,0
20495323,4336,0
20495331,5239,0
20495417,5947,0
20495511,4155,0
20495615,3753,0
20495829,9887,0
20495833,8871,0
20495848,7142,0
20495857,5257,0
20495858,7880,0
20495891,6763,0
20495930,7335,0
20495959,4688,0
20495960,5660,0
20496001,6201,0
20496005,6257,0
20496013,3431,0
20496018,6449,0
20496124,8839,0
20496174,4998,0
20496230,4807,0
20496326,10379,0
20496327,8434,0
20496816,12162,0
20496817,12109,0
20496818,11883,0
20496837,8352,0
20496860,8268,0
20496861,9547,0
20496869,11348,0
20496901,9200,0
20496962,8100,0
20496981,5632,0
20497025,6138,0
20497094,7856,0
20497096,7677,0
20497113,7713,0
20497117,7728,0
20497135,6670,0
20497174,5067,0
20497176,4866,0
20497230,7541,0
20497232,6119,0
20497236,4543,0
20497245,6646,0
20497626,6611,0
20498066,6769,0
20498068,7324,0
20498125,6352,0
20498143,5525,0
20498441,7512,0
20498548,5962,0
20498550,6266,0
20498918,5482,0
20499307,5877,0
20499490,5303,0
20499496,8365,0
20499582,5052,0
20499672,16220,0
20499986,5169,0
20499998,2300,0
20500080,7073,0
20500094,5065,0
20500136,3112,0
20500749,3654,0
20500922,4391,1
20501243,6165,0
20501567,2358,0
20501647,2327,0
20501878,6262,0
20501934,8354,0
20503274,5136,0
20503277,5536,0
20503293,6669,0
20503861,7121,0
20503865,6560,1
20503871,9368,0
20503880,8029,0
20503892,8074,0
20503911,5694,0
20503941,10250,0
20503960,6582,0
20503966,7070,0
20504025,7475,0
20504033,7297,0
20504034,6831,0
20504074,7243,0
20504181,4792,0
20504256,9359,0
20504392,5509,0
20504505,4668,0
20504680,3213,0
20504711,6729,0
20504800,3592,0
20504827,2722,0
20504887,7710,0
20504928,5199,0
20504994,2370,0
20505019,4477,0
20505093,5696,0
20505169,3674,0
20505178,7319,0
20505657,3543,0
20505667,10037,0
20506074,3703,0
20506425,8631,0
20506437,12516,0
20506459,14851,0
20506491,8777,0
20506590,6577,0
20506732,6870,0
20506779,6407,0
20506859,3931,0
20506951,3465,0
20507355,5217,0
20507366,4578,0
20507422,4937,0
20507716,4362,0
20507847,8646,0
20508767,11467,0
20508772,9555,0
20508774,7941,0
20508786,6711,0
20508796,6589,0
20508861,8052,0
20508871,7527,0
20508905,7794,0
20508908,7009,0
20508912,5151,0
20508918,8058,0
20508967,7710,0
20508997,6090,0
20509073,7323,0
20509102,6242,0
20509191,4211,0
20509192,7184,0
20509352,6946,0
20509353,6799,0
20509456,4108,0
20509505,6603,0
20509520,6534,0
20509523,6229,0
20509569,8215,0
20509821,8412,0
20509935,6056,0
20510055,5692,0
20510073,3876,0
20510160,5011,0
20510190,8843,0
20510238,5349,0
20510262,6620,0
20510529,8054,0
20511002,3854,0
20511008,2998,0
20511064,9530,0
20511137,4296,1
20511243,5835,0
20511520,15956,0
20511523,4135,0
20511600,3679,0
20511684,7342,0
20511777,7778,0
20511808,3331,0
20512234,1873,1
20512242,8814,0
20512244,2243,1
20512245,4830,0
20513125,10518,0
20513126,7128,0
20513138,8786,0
20513163,5041,0
20513165,7652,0
20513170,6197,0
20513171,5954,0
20513181,7294,0
20513182,4899,0
20513312,6579,0
20513358,3895,0
20513472,5828,0
20513489,3511,0
20513497,5312,0
20513529,8798,0
20513550,17269,0
20513572,4573,0
20513711,4107,0
20513776,5686,1
20513916,4327,1
20514041,8026,0
20514150,994,0
20514568,8979,0
20514571,7919,0
20514596,9182,0
20514597,5858,0
20514652,7471,0
20514846,3661,0
20514914,5246,0
20515010,3823,0
20515049,8554,0
20515082,15119,0
20515335,4450,0
20515446,2405,0
20515639,1416,1
20515742,1126,1
20515767,1738,1
20516154,7680,0
20516155,3617,0
20516396,7729,0
20516398,8630,0
20516420,7102,0
20516423,7351,0
20516428,6965,0
20516435,7702,0
20516454,4982,0
20516457,4823,0
20516641,5522,0
20516734,6220,0
20516803,5778,0
20516868,4575,0
20516976,4572,0
20516984,5197,0
20516986,7188,0
20517046,8730,0
20517103,8795,0
20517681,26146,0
20517829,3359,0
20518424,9198,0
20518426,7919,0
20518440,5211,0
20518463,7595,0
20518469,15640,0
20518507,5866,0
20518635,5758,0
20518638,5735,0
20518640,5701,0
20518646,7407,0
20518678,5306,0
20518735,5118,0
20518737,5424,0
20518771,5692,0
20518810,3020,0
20518847,9009,0
20519307,5145,0
20519354,5768,1
20519504,4397,0
20519824,4435,1
20520585,3566,0
20520808,3716,0
20520862,2056,0
20522684,3337,0
20523585,9902,0
20523586,9522,0
20523587,8860,0
20523589,8073,0
20523590,7546,0
20523592,8586,0
20523593,8371,0
20523594,6073,0
20523595,7138,0
20523596,5932,0
20523598,7510,0
20523599,7402,0
20523600,6433,0
20523602,7707,0
20523603,7882,0
20523604,7865,0
20523605,5505,0
20523606,7674,0
20523607,7691,0
20523608,6708,0
20523609,6231,0
20523610,6194,0
20523611,7361,0
20523612,4602,0
20523613,6584,2
20523614,5867,0
20523616,6231,0
20523619,4225,0
20523621,4871,0
20523623,4093,0
20523625,5470,0
20523626,5546,0
20523628,6335,0
20523630,5013,0
20523631,6587,0
20523632,4914,0
20523633,7351,0
20523636,4987,0
20523637,5105,0
20523638,3089,0
20523641,4639,0
20523648,6197,0
20523650,4905,0
20523651,5314,0
20523654,5109,0
20523656,2732,0
20523657,4458,0
20523660,4626,0
20523661,4400,0
20523662,2277,0
20523663,2149,0
20523664,4441,0
20523665,3361,0
20523666,3164,0
20523667,4246,0
20523668,4255,0
20523669,2039,0
20523670,4681,0
20523679,11562,0
20523685,3666,0
20523694,3151,1
20523707,3810,0
20523728,3273,1
20523732,5597,0
20523737,3864,0
20523747,5054,0
20523775,3157,0
20523779,8445,0
20523781,2768,1
